text,category,label
OredrNum2,N2,1
Oreint,N3,2
organisation_details,N1,0
organisation_id,N1,0
Organization,N1,0
organization_details,N1,0
organization_id,N1,0
organization_name,N1,0
OrganizationType,N1,0
OrgCode,N2,1
OrgDocDate,N2,1
OrgRefEty,N2,1
OrgRefNo,N2,1
OriActCode,N2,1
OriActName,N2,1
OriBAbsEnt,N3,2
ORIENTATION,N1,0
OriFormat,N2,1
OrigAbsEnt,N2,1
OrigAction,N2,1
OrigCurr,N2,1
OrigDate,N2,1
OrigDocNum,N2,1
OrigField,N2,1
OrigImpNo,N2,1
Origin,N1,0
OriginAbs,N2,1
Original_Lab_Taxon,N2,1
original_language_id,N1,0
OriginalParameters,N1,0
OriginID,N1,0
OrigIssdBy,N3,2
OrigItem,N2,1
OrigItemTypeID,N2,1
OrignCurr,N2,1
OrigObjTyp,N2,1
OrigRow,N2,1
OrigSOINum,N3,2
OrigTrnsId,N3,2
OrigTrnsLn,N3,2
OriNTSAppr,N3,2
OriPymCode,N2,1
OriPymType,N2,1
OriRegCry,N3,2
OriTaxInvN,N3,2
OrlCode,N3,2
OrlDesc,N3,2
Orth2MidgPct,N3,2
Orth2MidgPctScP,N3,2
ORW_ID,N3,2
oth_feature_2,N2,1
oth_feature_3,N2,1
OthAmntPd,N2,1
OthCntrbts,N2,1
other_account_details,N1,0
other_asset_details,N1,0
other_characteristic_details,N1,0
other_contract_details,N1,0
other_customer_details,N1,0
other_details,N1,0
Other_Disturbance,N1,0
other_hotel_details,N1,0
other_log_details,N1,0
Other_Order_Details,N1,0
other_part_details,N1,0
other_property_details,N1,0
other_transaction_details,N1,0
other_visit_details,N1,0
OtherBatteryInfo,N1,0
OtherCred,N2,1
OtherEngineInfo,N1,0
OtherExAm,N2,1
OtherExp,N2,1
OtherInAm,N2,1
OtherInc,N2,1
Others,N1,0
OtherTax,N1,0
OthExpAcct,N2,1
OthIncAcct,N2,1
OtrCtlAcct,N2,1
OurNum,N2,1
outcome_code,N1,0
outcome_description,N1,0
outcome_details,N1,0
OutCSTCode,N2,1
OutDesc,N2,1
OutgoType,N2,1
OutParamID,N2,1
OutPath,N1,0
OutputPar,N2,1
OutStock,N1,0
OverCode4,N1,0
OVERHANG_FRT,N2,1
OVERHANG_REAR,N1,0
OverpayAR,N2,1
Override,N1,0
Overstory_ID,N1,0
OverType,N1,0
OVERUNDER,N1,0
OverwrFinS,N2,1
OvpCus,N3,2
OvrDueOnly,N2,1
Ovrwrite1,N2,1
Ovrwrite2,N2,1
OvrWrtDll,N3,2
OwnerCode,N1,0
OwnerCtrl,N2,1
OwnerField,N1,0
OwnerID,N1,0
OwnerPhone,N1,0
Ownership,N1,0
Oxen,N2,1
P10,N3,2
P5,N3,2
P6,N3,2
P7,N3,2
P9,N3,2
PAAcc,N3,2
PAC,N3,2
Package_Option,N1,0
Package_Version,N1,0
PackageNum,N1,0
PackageTyp,N1,0
PackEntry,N1,0
PackQty,N2,1
PACPasswrd,N2,1
PACUsrName,N2,1
PageBlob,N1,0
PageBlob,N1,0
Pager,N1,0
pages_per_minute_color,N1,0
Paid,N1,0
PaidByComp,N2,1
PaidDct,N2,1
PaidDctFc,N3,2
PaidDctSc,N3,2
PaidDpm,N3,2
PaidDpmF,N3,2
PaidDpmSc,N3,2
PaidEntry,N1,0
PaidEq,N2,1
PaidEqFc,N3,2
PaidEqSc,N3,2
PaidFrgn,N2,1
PaidGrs,N2,1
PaidGrsSc,N3,2
PaidNet,N2,1
PaidNetSc,N2,1
PaidRvs,N2,1
PaidSumFc,N2,1
PaidSumSc,N2,1
PaidSys,N2,1
PaidToDate,N1,0
PaidVat,N2,1
PaidVatFc,N2,1
PaidVatSc,N2,1
PanCirNo,N2,1
PanelID,N1,0
PanNCRate,N2,1
PanNo,N2,1
PanOfficer,N2,1
PAOffAcc,N2,1
PaperSize,N1,0
Parag44,N3,2
Parallel_Bars_Points,N1,0
Param,N2,1
Param_1,N3,2
Param_10,N3,2
Param_12,N3,2
Param_14,N3,2
Param_16,N3,2
Param_18,N3,2
Param_2,N3,2
Param_22,N3,2
Param_23,N3,2
Param_3,N3,2
Param_4,N3,2
Param_5,N3,2
Param_6,N3,2
Param_8,N3,2
Param_9,N3,2
ParamCode,N1,0
ParamData,N2,1
ParamDetai,N2,1
Parameter,N1,0
ParameterName,N1,0
ParameterValue,N1,0
ParamInt,N2,1
ParamLink,N2,1
ParamList,N2,1
ParamLogic,N2,1
ParamLText,N2,1
ParamMon,N2,1
ParamPrms,N2,1
Params,N2,1
ParamStr,N2,1
ParamTgl,N2,1
ParamType,N2,1
PARBELTUSE,N2,1
parent,N1,0
parent_document_structure_code,N1,0
parent_functional_area_code,N1,0
parent_product_id,N1,0
Parent_Service_Type_Code,N1,0
parentType,N1,0
ParentTypeID,N1,0
PAReturnAc,N3,2
PARINJSEV,N3,2
Park,N1,0
park_alias,N1,0
park_name,N1,0
ParkAssist,N1,0
ParkCode,N1,0
PARKNAME,N1,0
ParkSource,N1,0
ParkStatusID,N1,0
ParkStatusText,N1,0
PARKTYPE,N1,0
ParrentDoc,N2,1
part_name,N1,0
PartDelivr,N2,1
ParterId,N1,0
partitionid,N1,0
Partner,N1,0
PartnerDBV,N2,1
PartRetire,N1,0
PartSupply,N1,0
PartTotal,N1,0
PartType,N1,0
Party_Details,N1,0
Party_name,N1,0
Party_Theme,N1,0
ParVer,N2,1
PassIssue,N1,0
PassIssuer,N1,0
PASSWORD,N1,0
PASSWORD2,N1,0
PASSWORD4,N1,0
PatchLevel,N1,0
PATH10,N1,0
PATH2,N1,0
PATH6,N1,0
PATH7,N1,0
PathLengthKM,N1,0
Patient,N1,0
PAutoDueDt,N2,1
PAVal,N3,2
Paved,N1,0
Pay_Day1,N1,0
Pay_Day2,N1,0
Pay_Day3,N1,0
Pay_Day4,N1,0
Pay_Month1,N1,0
PayAmntFC,N2,1
PayBankAct,N2,1
PayBankZip,N1,0
PayBlckRef,N2,1
PayBnkBISR,N3,2
PayBnkBlck,N2,1
PayBnkChNo,N2,1
PayBnkCity,N2,1
PayBnkCntr,N2,1
PayBnkCode,N2,1
PayBnkCtrl,N2,1
PayBnkHsBk,N3,2
PayBnkIBAN,N3,2
PayBnkStat,N2,1
PayBnkStr,N3,2
PayBnkSwif,N2,1
PayBnkUsr3,N2,1
PayDate,N1,0
PayDocEntr,N2,1
PayDocType,N1,0
PayDueDate,N1,0
Payee,N1,0
PayeeName,N1,0
PayeeState,N1,0
PayeeStree,N2,1
PayeeZip,N1,0
PayEngSt1,N3,2
PayEngSt3,N3,2
PayFor,N1,0
PayLineID,N1,0
PaymCreat,N2,1
PaymDocTyp,N2,1
PaymDraf,N2,1
PaymenMean,N2,1
Payment_ID,N1,0
payment_method,N1,0
payment_method_code,N1,0
payment_method_description,N1,0
Payment1,N1,0
PaymentMen,N2,1
PayMethCod,N2,1
PayMethod,N1,0
PaymFormat,N2,1
PaymMethod,N2,1
PaymntPlc,N2,1
PaymntsNum,N2,1
PaymTerms,N2,1
PayMth,N2,1
PaymWizCod,N2,1
PayNoDoc,N2,1
PayOutVat,N2,1
PayRefCalc,N2,1
PayRefDtls,N2,1
PayRefNo,N2,1
PayToAct,N2,1
PayToCntr,N2,1
PayToCode,N1,0
PayToCtry,N2,1
PBED,N3,2
PBnkAccnt,N3,2
PBSGroupNo,N2,1
PCAddition,N2,1
PchNoTo,N2,1
PchRpt,N2,1
Pcn874Ctg,N3,2
PCODE,N3,2
PCP,N3,2
Pct Mortality,N2,1
PDateTo,N2,1
PDDEnabled,N3,2
PdnClosed,N2,1
PDOF,N3,2
PDuDtMonth,N3,2
People_ID,N1,0
PerAcq,N2,1
PERCENT,N1,0
Percentage,N1,0
PercentDec,N2,1
PercOfAcq,N2,1
PerDpRev,N3,2
PerEAmt,N3,2
PerEBal,N3,2
PerEFCBal,N3,2
PerEQty,N2,1
PERFORMANCE,N1,0
Performance_ID,N1,0
Performer_ID,N1,0
PeriodAbs,N2,1
PeriodCat,N2,1
PeriodDate,N1,0
PeriodID,N1,0
PeriodSitu,N2,1
PeriodStat,N2,1
permanent_address_id,N1,0
Permanent_Identifier,N1,0
Permission,N1,0
PermitNo,N2,1
PermMask,N2,1
Perpetrator_ID,N1,0
PerRet,N2,1
person_id,N1,0
pet_age,N1,0
PetID,N1,0
pets_allowed_yn,N1,0
PetType,N1,0
PFromDate,N2,1
PfsAbs,N3,2
pH,N2,1
PHandleWT,N2,1
PhaseID,N1,0
Phenology,N1,0
Phone,N1,0
phone_number,N1,0
Phone1F,N2,1
Phone2F,N2,1
PhoneGIP,N2,1
Phylum,N1,0
Phylum,N1,0
PhysicalName,N1,0
Physician,N1,0
PickEntry,N1,0
PickOty,N2,1
PickParDlv,N2,1
PickQtty,N2,1
PickRmrk,N2,1
PickStatus,N1,0
Picture,N1,0
Pilot,N1,0
Pilot_name,N1,0
Pine_beetle,N1,0
PInvCode,N2,1
PInvType,N2,1
PISSum,N3,2
Pixel_aspect_ratio_PAR,N2,1
PK,N3,2
PKField0,N3,2
PKField2,N3,2
PKField3,N3,2
PKField4,N3,2
PKField6,N3,2
PKField7,N3,2
PKField9,N3,2
PkgCode,N2,1
pkgName,N1,0
PkgType,N2,1
PL_ACCOUNT,N2,1
PLAAmnt,N3,2
PLAAmntSC,N3,2
PLABalance,N2,1
Place,N1,0
PLACEMENT,N1,0
PlainsIndex,N1,0
PlanAmtLC,N2,1
PlanDate,N1,0
PLANNED,N1,0
Planned_Delivery_Date,N1,0
Planned_Destruction_Date,N1,0
PlannedQty,N1,0
PlanQty,N2,1
PlantCity,N1,0
PlantCountry,N1,0
PlantCountryId,N1,0
PlanTime,N1,0
PlantState,N1,0
player_api_id,N2,1
player_fifa_api_id,N2,1
player_id,N1,0
Player_name,N1,0
PLCatId,N2,1
PlCrdStat,N2,1
PlecTax,N3,2
PlecTaxScM,N3,2
PlngGroup,N2,1
Plot_Azimuth,N1,0
Plot_ID,N1,0
PLTempId,N2,1
PlVatAmtFC,N3,2
PlVatAmtLC,N3,2
plyr_mgr,N2,1
PmnDocEntr,N3,2
PmnInvID,N3,2
PmnObjType,N2,1
PmnTaxDate,N2,1
PmntDate,N2,1
PmntID,N3,2
PmntNotes,N2,1
PmntNum,N2,1
PmntTerms,N2,1
PmntType,N2,1
PmnValDate,N2,1
PmptChg,N3,2
PmtClrAct,N3,2
Pname,N2,1
Pnumber,N2,1
po,N3,2
PODocAbs,N3,2
PoDocEntry,N2,1
PoDropPrss,N3,2
PointNumber,N1,0
Points,N1,0
points_max,N1,0
points_won,N1,0
Poker_Player_ID,N1,0
Police_officers,N1,0
Policy_Type_Code,N1,0
PoLineNum,N2,1
Poll_Source,N1,0
Pommel_Horse_Points,N1,0
PoNum,N2,1
PONumber,N2,1
Pool,N1,0
PoolID,N1,0
Population,N1,0
POrCByINC,N3,2
PorConfrmd,N2,1
Port,N1,0
PortAddr,N2,1
PortEnEx,N2,1
PortNum,N2,1
PosCashReg,N2,1
PosCode,N1,0
POSEqNum,N2,1
POSeries,N2,1
posID,N2,1
Position_Title,N1,0
POSITIONALACCURACY,N1,0
PositMARK,N2,1
POSRcptNo,N2,1
PoSt_ID,N3,2
Postable,N1,0
POSTAL_CODE,N1,0
PostDate,N1,0
PostDateTo,N1,0
PostdChk,N2,1
PostdCred,N2,1
PostDtFrom,N2,1
PostDtTo,N2,1
Posted,N1,0
PostingAct,N2,1
PostInVat,N2,1
PostOffBnk,N2,1
PostPeriod,N1,0
PostPmntWT,N3,2
PostStatus,N1,0
PostTask,N1,0
PostToAct,N2,1
PostToDate,N1,0
PostValueS,N2,1
potential,N1,0
PoTrgEntry,N2,1
PoTrgNum,N2,1
ppf,N3,2
PPWe1Unit,N3,2
PPWe2Unit,N3,2
PPWeight2,N3,2
PQTGrpHW,N3,2
PQTGrpSer,N3,2
PQTReqDate,N3,2
PQTReqQty,N3,2
PQTSeries,N3,2
PRAbsEntry,N2,1
PrBrand,N2,1
PrchseItem,N2,1
PrchseRes,N2,1
prcrmntMtd,N2,1
PrcstVal,N3,2
PrctBsAmnt,N3,2
PrdNum,N2,1
PrdStdCst,N3,2
PrdType,N2,1
PreAttach,N1,0
Precipitation,N1,0
precipitation_inches,N1,0
PredatorTaxScP,N2,1
PredDate,N2,1
Predeces,N2,1
PredPctLV,N3,2
PredPctM,N3,2
PREEVENT,N2,1
preferred_genre,N1,0
PrefState,N2,1
PrefVendor,N2,1
premise_id,N1,0
premises_type,N1,0
PreNumber,N1,0
Pres_Num,N2,1
Pres_Text,N2,1
Presence_Second,N1,0
President_Vote,N1,0
PRESTAB,N3,2
PreTask,N1,0
PretensionerId,N1,0
prevActvty,N2,1
previous_entry_id,N1,0
previous_transaction_id,N1,0
PrevYearAc,N2,1
PrfCntOrig,N3,2
PrfCntVal,N3,2
PrftCent2,N3,2
PrftCent5,N3,2
PrftCenter,N3,2
PrftCntFe3,N3,2
PrftCntFe5,N3,2
PrFwVer,N3,2
PriAccCode,N2,1
PricAtWHFC,N3,2
Price,N1,0
Price_in_Dollar,N1,0
price_in_dollars,N1,0
price_in_euros,N1,0
price_in_pounds,N1,0
price_range,N1,0
PriceAftV,N2,1
PriceAtWH,N2,1
PriceBefDi,N2,1
PriceDec,N2,1
PriceDifAc,N2,1
PriceDiff,N2,1
PriceEdit,N1,0
PriceFOB,N3,2
PriceMode,N1,0
PriceProcM,N2,1
PriceRate,N1,0
PriceSour,N1,0
PriceType,N1,0
PriceUpdat,N2,1
PricingPrc,N2,1
PriCode,N2,1
Primary_Conference,N1,0
PrintDate,N1,0
PrintedBy,N1,0
PrintHdrF,N2,1
PrintId,N1,0
PrintMeta,N2,1
PrintRcpt,N2,1
PrintRows,N1,0
PrintSEPA,N3,2
PrintSums,N1,0
PrioCode,N2,1
PriorityID,N1,0
PrivJE,N3,2
PrjBlock,N2,1
PrjCode,N2,1
PrjName,N2,1
PrjRelvnt,N2,1
PRLineNum,N2,1
PrLosTemp,N2,1
PrModel,N2,1
Prmry,N2,1
PrmValAmt,N2,1
PrnBy,N3,2
PrnCompany,N2,1
PrncpInput,N2,1
PrnDscnt,N2,1
PrntLayout,N2,1
ProAssNum,N2,1
problem_category_code,N1,0
problem_id,N1,0
problem_log_id,N1,0
problem_status_code,N1,0
problem_status_description,N1,0
problemTyp,N2,1
Procedures,N1,0
Process,N1,0
ProcessDate,N1,0
ProcessDescription,N1,0
ProcessOrder,N1,0
ProcInstId,N2,1
ProcItms,N2,1
ProcSource,N2,1
ProdctDate,N2,1
ProdTree,N2,1
Product,N1,0
product_category,N1,0
product_color,N1,0
Product_Description,N1,0
product_details,N1,0
Product_in_Event_ID,N1,0
Product_Name,N1,0
product_quantity,N1,0
product_type_description,N1,0
production_type_code,N1,0
PROF_OFFICE,N2,1
Profession,N1,0
professional_id,N1,0
PROFILE,N1,0
ProfitCode,N1,0
Profits_billion,N1,0
Profits_in_Billion,N2,1
PROFPHOTO,N2,1
ProfTax,N2,1
ProfType,N2,1
Program_ID,N1,0
Progressiv,N2,1
ProjCode,N2,1
Project,N1,0
Project_Details,N1,0
Project_ID,N1,0
ProjectCod,N2,1
ProjFee,N2,1
PropDesc,N2,1
Property,N1,0
property_address,N1,0
property_feature_description,N1,0
property_name,N1,0
PropertyID,N1,0
PropertyName,N1,0
PropID,N2,1
PropList,N2,1
ProportionOfSampleUsed,N1,0
PropType,N2,1
PropValue,N2,1
ProrataDed,N2,1
ProtCode,N2,1
protein_name,N1,0
ProtocolN,N2,1
Prototype,N1,0
Provider,N1,0
PrrConfrmd,N3,2
PrsWkCntEb,N3,2
PrtId,N3,2
PrType,N2,1
PRUseBPTax,N3,2
PStatDelay,N2,1
PstMethod,N2,1
PstngType,N2,1
PstTrans,N3,2
PSUSTRAT,N3,2
PtfDespt,N3,2
Pubby,N2,1
PubDate,N2,1
Publication_Date,N1,0
PublicationDate,N1,0
PublicComp,N2,1
PublicKey,N1,0
PublishedTaxonAuthority,N2,1
PublishedTaxonLevel,N2,1
PublishedTaxonName,N2,1
Publisher,N1,0
PUoMEntry,N2,1
PurBalAct,N2,1
purchase_details,N1,0
purchase_transaction_id,N1,0
PurchDisc,N2,1
PurchOfsAc,N2,1
PurchOrder,N1,0
PurchQuota,N2,1
PurchseAct,N2,1
PurchTax,N2,1
PurcVatOff,N2,1
PurDpmInt,N3,2
PurFactor1,N2,1
PurFactor4,N2,1
PurPackMsr,N2,1
PurPackUn,N2,1
PurpCode,N2,1
PurStage,N2,1
PurTaxCode,N2,1
PVALUE,N3,2
PwdNeverEx,N2,1
PWZAbsEntr,N3,2
PyblAmntSC,N3,2
PYDCode,N3,2
PymAmnSyst,N3,2
PymAmntSC,N3,2
PymAmounF,N3,2
PymBnkAcct,N3,2
PymBnkCntr,N3,2
PymBnkCode,N2,1
PymBnkIBAN,N3,2
PymBnkUsr1,N3,2
PymBnkUsr2,N3,2
PymBnkUsr3,N3,2
PymBnkUsr4,N3,2
PymCode,N2,1
PymCtrlKey,N2,1
PymCurr,N2,1
PymDate,N2,1
PymDcAmtFC,N3,2
PymDisc,N2,1
PymDocCurr,N2,1
PymDocRate,N2,1
PymGLAcct,N3,2
PymMean,N2,1
PymntRsnCd,N2,1
PymNum,N2,1
PymNumOfPa,N2,1
PymPostDat,N2,1
PymReason,N2,1
q2,N3,2
QA_notes,N3,2
Qauntity,N1,0
QCategory,N2,1
QLastTime,N2,1
QoP,N3,2
QRCodeSPGn,N3,2
QRExpir,N2,1
QRMaxSize,N2,1
QRMinSize,N2,1
QRScale,N2,1
QryCtgry,N2,1
QryGroup1,N2,1
QryGroup10,N2,1
QryGroup13,N2,1
QryGroup18,N2,1
QryGroup2,N2,1
QryGroup20,N2,1
QryGroup21,N2,1
QryGroup25,N2,1
QryGroup26,N2,1
QryGroup29,N2,1
QryGroup3,N2,1
QryGroup30,N2,1
QryGroup31,N2,1
QryGroup33,N2,1
QryGroup34,N2,1
QryGroup35,N2,1
QryGroup37,N2,1
QryGroup38,N2,1
QryGroup40,N2,1
QryGroup41,N2,1
QryGroup43,N2,1
QryGroup44,N2,1
QryGroup45,N2,1
QryGroup46,N2,1
QryGroup48,N2,1
QryGroup49,N2,1
QryGroup5,N2,1
QryGroup50,N2,1
QryGroup52,N2,1
QryGroup53,N2,1
QryGroup55,N2,1
QryGroup56,N2,1
QryGroup57,N2,1
QryGroup58,N2,1
QryGroup59,N2,1
QryGroup6,N2,1
QryGroup62,N2,1
QryGroup64,N2,1
QryGroup8,N2,1
QryGroup9,N2,1
QryName,N2,1
QtrByMnt,N2,1
Qty,N2,1
QtyDec,N2,1
QtyOnHand,N2,1
QtyToBill,N2,1
QuadName,N2,1
Qualifier,N1,0
Quantity,N1,0
Quarter,N1,0
QueryCode,N1,0
QueryCol,N2,1
QueryDetls,N2,1
QueryID,N1,0
QueryNAme,N1,0
QueryTime,N1,0
QueryUrl,N1,0
Queue,N1,0
queueID,N1,0
QuickDisp,N2,1
R2,N3,2
R349Code,N3,2
RACE,N1,0
Race_ID,N1,0
raceId,N1,0
Railway,N1,0
Railway_ID,N1,0
RAM_MiB,N3,2
Random_Selected,N1,0
Rank,N1,0
Rank_in_Round,N1,0
Rank_in_series,N1,0
Rank_of_the_Year,N1,0
RANKING,N1,0
ranking_date,N1,0
ranking_points,N1,0
RateBase,N1,0
RateDifAct,N2,1
RateFC,N2,1
RateTrans,N2,1
Rating,N1,0
Rating_in_percent,N1,0
RawMtrl,N2,1
RcmPO,N3,2
RcmWTRQ,N3,2
RCNSummary,N2,1
RcpEntry,N2,1
RcpntID,N2,1
RcptNum,N2,1
RcrData1,N2,1
RcrIntervl,N2,1
RcrSubType,N3,2
RcrTrt,N3,2
RcrType,N2,1
RctAbs,N3,2
RctId,N3,2
RcurCode,N2,1
RDLANES,N3,2
RdrConfrmd,N2,1
ReachCode,N1,0
ReachFileVersion,N1,0
ReachSMDate,N2,1
reactions,N1,0
RealProfL,N2,1
RealProfS,N2,1
RealSumLoc,N2,1
RealSumSys,N2,1
REARBUMP,N2,1
RearCrossTrafficAlertID,N1,0
ReasonCode,N1,0
ReasonDesc,N2,1
ReasondId,N1,0
ReasonLine,N1,0
RecAmnt,N2,1
RecBinEnab,N2,1
RecDate,N2,1
receipt_date,N1,0
ReceiptNum,N1,0
RecentDay,N1,0
RECFRONT1,N3,2
RECFRONT3,N3,2
RECFRPRESS1,N3,2
RecipCode,N1,0
RecipStatu,N2,1
RecItemsBy,N2,1
Recived,N1,0
RecNum,N2,1
ReconAfter,N2,1
Reconciled,N1,0
ReconcilNu,N2,1
ReconCurr,N2,1
ReconDate,N1,0
ReconJEId,N2,1
ReconJeSer,N2,1
ReconRule1,N2,1
ReconRule2,N2,1
ReconSum,N2,1
ReconSumSC,N2,1
ReconType,N2,1
Record_Company,N1,0
Record_ID,N1,0
RecordID,N1,0
RecordKey,N1,0
RecpntObjT,N3,2
RecpType,N2,1
RECREAR1,N3,2
RECREAR2,N3,2
RECREAR3,N3,2
RECRRPRESS2,N3,2
RecType,N2,1
RecurPat,N2,1
RecvMaxQty,N2,1
RecvMaxWT,N2,1
RecvUpTo,N2,1
ReExpNAct,N2,1
Ref,N3,2
Ref1,N3,2
Ref2,N3,2
Ref2_l,N3,2
RefAccKey,N2,1
RefAmount,N2,1
RefDetails,N2,1
RefDNoEdit,N2,1
RefDocEntr,N2,1
RefDocLine,N2,1
RefDocNum,N2,1
RefEntry,N2,1
RefEntry2,N2,1
ReferDoc,N2,1
ReferDocNo,N2,1
Reference_Collection,N1,0
Reference2,N1,0
ReferItem,N1,0
RefFixLen1,N2,1
RefID,N2,1
RefIndCod1,N2,1
RefIndCod2,N2,1
RefIndCod3,N2,1
RefndRprt,N2,1
RefNo,N2,1
RefNumFrom,N2,1
RefObjKey1,N2,1
RefObjKey2,N2,1
Refresh,N1,0
RefreshQty,N2,1
RefundAmnt,N2,1
REGCONTACT_2ND,N2,1
REGCONTACT_3RD,N2,1
REGCONTACT1,N2,1
REGCONTACT1_ALT,N2,1
REGCONTACT3_ALT,N2,1
Region_code,N1,0
REGION_ID,N1,0
Regional_Population,N1,0
Register_Year,N1,0
Registered,N1,0
registration_date,N1,0
registration_id,N1,0
RegLiquida,N2,1
RegName,N2,1
RegNo,N2,1
RegSHolder,N2,1
RegType,N2,1
Reindex,N1,0
RejeByBank,N2,1
Relate_ID_A,N3,2
Relate_ID_WB,N3,2
RelatedEnt,N2,1
RelatedTo,N1,0
RelateLine,N1,0
RelateType,N1,0
RelatnType,N2,1
Relatship,N2,1
RelCap2,N3,2
RelCap3,N3,2
ReleasDate,N1,0
Release_by,N1,0
Release_ID,N1,0
Release_notes,N1,0
releasedate,N1,0
ReleaseNum,N2,1
ReleaseQty,N2,1
ReleaseVer,N2,1
RelPartner,N2,1
RelQtty,N3,2
RelSO,N3,2
RELTOJUNCT,N3,2
RelTransId,N2,1
RelUDO,N3,2
RemainDays,N1,0
RemainLife,N1,0
RemainUnit,N1,0
Remark1,N1,0
Remarks1,N1,0
Remind,N1,0
RemindUnit,N2,1
RemindVal,N2,1
RemIntrst,N2,1
RemMethod,N2,1
RemQty,N2,1
RemSent,N2,1
RemSented,N2,1
RemTmDays,N2,1
ReNBVrAct,N3,2
Renewal,N1,0
rental_date,N1,0
rental_duration,N1,0
rental_id,N1,0
rental_rate,N1,0
ReopenByC,N2,1
ReopManCls,N2,1
ReopOrder,N2,1
ReopOriDoc,N2,1
ReopOriRdr,N3,2
ReorderFrm,N2,1
ReorderQty,N2,1
ReorderTo,N1,0
RepBusType,N1,0
RepCEOFisC,N3,2
RepCEOName,N2,1
RepCity,N2,1
RepCmpName,N2,1
RepCode,N2,1
RepDate,N2,1
RepDate2,N2,1
RepDistri,N2,1
RepEntity,N2,1
RepGender,N2,1
RepItm,N2,1
RepItmNo,N2,1
replacement_cost,N1,0
replcIns,N2,1
RepLegal,N2,1
REPLICATE,N1,0
Reply,N1,0
RepObjId,N2,1
Report_date,N1,0
Report_details,N1,0
Report347,N1,0
Reported,N1,0
ReportInst,N2,1
ReportTemp,N1,0
ReportType,N1,0
RepPeriod,N2,1
RepPhone,N2,1
RepPosCode,N2,1
RepTitle,N2,1
ReptMethod,N2,1
RepType,N2,1
ReqBoeSt,N2,1
ReqCode,N2,1
ReqDate,N2,1
ReqQty,N2,1
ReqSel,N2,1
ReqType,N2,1
RequestNum,N1,0
ReRevNAct,N2,1
ResDag,N2,1
ResEntry,N2,1
Reserve,N1,0
ResetCntr,N2,1
ResetDate,N1,0
ResetDData,N2,1
ResExpAct,N2,1
ResExpense,N2,1
ResGrpCod,N2,1
ResID,N2,1
Residency,N1,0
ResidencyID,N1,0
ResidenNum,N2,1
ResKey,N2,1
ResLog,N2,1
ResMin,N2,1
ResName,N2,1
ResNInvAct,N2,1
ResNotInv,N2,1
resolOnDat,N2,1
resolOnTim,N2,1
resolTime,N2,1
respByTime,N2,1
ResPdf,N2,1
RESPNSIBLE,N2,1
ResponCode,N2,1
respOnDate,N2,1
responder,N1,0
ResponName,N2,1
Response,N1,0
response_received_date,N1,0
ResponseU,N2,1
ResponseV,N2,1
ResPurAct,N2,1
ResRevAct,N2,1
ResSalesCr,N2,1
ResStdEx10,N3,2
ResStdExp2,N3,2
ResStdExp3,N3,2
ResStdExp4,N3,2
ResStdExp5,N3,2
ResStdExp6,N3,2
ResStdExp7,N3,2
ResStdExp9,N3,2
ResTmHours,N2,1
RESTORED_COMMENTS,N1,0
RESTORED_DATE,N1,0
RESTORED_REASON,N1,0
ResTypeName,N2,1
resultId,N1,0
ResultMemo,N1,0
Results,N1,0
ResWipAct,N2,1
RETAINERCLIPDESIGN,N1,0
RETAINERCLIPUSE,N1,0
RetCost,N2,1
RetDate,N1,0
RetFile,N2,1
RetFromTec,N2,1
RetIndex,N2,1
RetInvoice,N2,1
RetirDate,N2,1
RetireQty,N2,1
RetPortion,N2,1
RetReqLC,N2,1
RetReqSC,N2,1
return_date,N1,0
ReturnAct,N2,1
ReturnCode,N1,0
returned_damaged_yn,N1,0
ReturnID,N1,0
ReturnStr,N2,1
RetVatCode,N2,1
Rev,N2,1
RevAct,N2,1
RevalMatch,N2,1
RevalPerc,N2,1
RevalPrice,N2,1
RevalRate,N2,1
RevalSum,N2,1
RevCharge,N2,1
RevCreRefD,N3,2
RevExmAcct,N2,1
review_count,N1,0
Review_Date,N1,0
reviewDesc,N2,1
Revised,N1,0
Revision_Contact_ID,N1,0
Revision_Date,N1,0
Revision_Desc,N2,1
Revision_Reason,N1,0
RevOrder,N2,1
RevReAct,N2,1
RevRefDate,N2,1
RevResAct,N2,1
RevResClr,N2,1
RevReserve,N2,1
RevRetAct,N2,1
RevSign,N2,1
RevToAct,N2,1
RF1STAGEDEP,N3,2
RFBC,N3,2
RFBUCKDEPTIME,N3,2
RFC,N3,2
RFCofPAC,N3,2
RFCURTDEPTIME,N3,2
RfndAmntSC,N3,2
RFOCCSIZE,N3,2
RFOH,N3,2
RFPRETENDEPTIME,N3,2
RFRETRACTDEPTIME,N3,2
RFSWITCH,N2,1
RG23APart2,N3,2
RG23CPart1,N3,2
RG23CPart2,N3,2
rid,N3,2
rid,N3,2
RightLine,N1,0
RIMDEFLOC,N3,2
RIncmAcct,N3,2
Rings_Points,N1,0
river_name,N1,0
RjctQty,N3,2
RKEY,N3,2
RMargin,N2,1
RmrkTmpt,N3,2
Rnd_Plt_In,N3,2
RndFrmtDec,N3,2
RndFrmtInt,N3,2
RndToTDec,N2,1
RobjCode,N2,1
Rock,N1,0
RODBGUID,N2,1
ROLE,N1,0
Role_Name,N1,0
RoleTypCod,N2,1
ROLLDIST,N2,1
Roller_Coaster_ID,N1,0
ROLLINITYP,N2,1
ROLLINTRPT,N2,1
ROLLLAT,N2,1
